air/rh_and_dp_daily_summary.o3_AQI,air/rh_and_dp_daily_summary.f0_,air/rh_and_dp_daily_summary.f1_,air/rh_and_dp_daily_summary.f2_,air/rh_and_dp_daily_summary.f3_,air/rh_and_dp_daily_summary.f4_,air/rh_and_dp_daily_summary.f5_,air/rh_and_dp_daily_summary.f6_,Day
,76.751677852349,13.20134228187919,23.872483221476504,99.4697986577181,Arizona,Pima,Tucson,1998-01-02
,77.75803571428573,9.889880952380947,23.681547619047635,98.68154761904768,North Carolina,Mecklenburg,Charlotte,2008-01-15
,63.91262135922332,9.669902912621358,23.80582524271845,99.18446601941746,California,Fresno,Clovis,1994-12-16
,82.25641025641023,7.184615384615388,23.676923076923075,98.66153846153846,California,Kern,Arvin,1999-07-19
,79.50311688311682,7.2337662337662305,23.91428571428573,99.64415584415586,California,Inyo,Independence,2010-04-25
,75.2741935483871,4.987903225806453,17.661290322580637,99.09274193548394,California,Fresno,Parlier,1998-08-08
,74.67914893617017,6.92127659574468,23.891489361702117,99.55319148936177,Idaho,Nez Perce,Not in a city,2017-06-07
,76.89909297052145,6.6825396825396775,23.88662131519277,99.53287981859404,Indiana,Jasper,Not in a city,2015-08-05
,75.51063829787235,9.287234042553193,23.031914893617024,95.98936170212762,California,Del Norte,Redwood National Park,1993-08-17
,75.80281690140842,4.859154929577467,15.016901408450702,99.5577464788732,California,Kern,Arvin,2001-10-22
,80.55479797979801,6.345959595959598,23.93434343434344,99.73232323232328,California,Inyo,Independence,2010-07-09
,83.78899082568807,10.873853211009177,23.61697247706421,98.40825688073396,Idaho,Idaho,Not in a city,2013-10-29
,85.68115299334806,10.110864745011083,23.78270509977828,99.10421286031053,Indiana,Porter,Dune Acres,2017-01-11
,78.17038724373572,7.355353075170844,23.93394077448747,99.72892938496578,Idaho,Idaho,Not in a city,2013-10-18
,67.14700665188471,7.292682926829267,23.893569844789337,99.5587583148558,Indiana,Porter,Dune Acres,2020-10-16
,73.19294871794868,6.9978632478632425,23.850427350427356,99.37606837606836,Idaho,Idaho,Not in a city,2017-07-06
,77.36718750000009,9.732142857142858,23.85937499999998,99.41517857142864,Indiana,Porter,Dune Acres,2016-03-25
,81.19745222929936,8.424628450106159,23.785562632696383,99.11889596602973,Indiana,Porter,Dune Acres,2018-12-18
,80.60869565217394,9.384057971014489,23.88768115942029,99.53623188405798,North Carolina,Mecklenburg,Charlotte,2005-03-04
,78.99939759036141,9.89759036144578,23.93373493975902,99.72289156626502,California,Humboldt,Not in a city,2006-11-25
,67.14583333333333,10.333333333333332,23.885416666666668,99.52083333333331,Arizona,Pima,Tucson,1994-03-21
,87.14195011337874,6.569160997732425,23.73242630385486,98.89569160997728,Indiana,Jasper,Not in a city,2015-10-06
,69.58227848101268,8.37974683544304,23.620253164556956,98.43037974683544,Maryland,Anne Arundel,Fort Meade (U.S. Army),1997-05-05
,69.28925619834718,9.359504132231413,23.80578512396695,99.19834710743804,California,Inyo,Lone Pine,2022-01-11
,69.35381165919283,7.93497757847535,23.887892376681613,99.53363228699553,Indiana,Porter,Dune Acres,2020-08-16
,78.95271084337342,7.749999999999998,23.90963855421689,99.62951807228914,North Carolina,Mecklenburg,Charlotte,2007-04-15
,53.85555555555555,8.555555555555559,23.544444444444448,98.11111111111109,California,Del Norte,Redwood National Park,1993-04-06
,73.9261744966444,3.371364653243845,14.968680089485456,99.46532438478744,North Carolina,Mecklenburg,Charlotte,2004-06-29
,59.20915032679736,7.954248366013072,15.30718954248366,99.48366013071892,Arizona,Coconino,Grand Canyon,1994-03-23
,77.53913043478255,7.388586956521737,23.855978260869577,99.40217391304354,California,Inyo,Independence,2009-04-27
,76.28846153846148,5.235576923076922,17.043269230769234,99.58173076923076,California,Ventura,Not in a city,1996-12-14
,69.20000000000003,7.985714285714287,23.700000000000003,98.75714285714288,New York,Rensselaer,Not in a city,1992-08-11
,78.62425068119893,8.367847411444146,23.86648501362398,99.44959128065403,California,Inyo,Independence,2009-10-29
,79.53278236914605,7.344352617079883,23.900826446280995,99.59228650137742,California,Inyo,Independence,2008-06-06
,68.50943396226415,4.731132075471696,15.153301886792429,99.75471698113203,Arizona,Pima,Not in a city,2003-04-09
,79.77939560439566,6.101648351648354,23.83516483516482,99.3186813186813,California,Inyo,Independence,2008-08-15
,80.2376443418013,8.648960739030022,23.907621247113177,99.62355658198612,Nevada,Washoe,Wadsworth,2011-12-07
,74.30659025787975,4.896848137535818,14.790830945558756,99.53008595988553,California,Kern,Arvin,2001-11-09
,77.94245283018873,7.115566037735848,23.917452830188704,99.66273584905656,Idaho,Idaho,Not in a city,2014-06-08
,77.30324909747297,7.072202166064984,23.87003610108304,99.4584837545126,North Carolina,Mecklenburg,Charlotte,2004-08-09
,79.90683060109284,9.363387978142075,23.90437158469946,99.6065573770492,California,Inyo,Independence,2010-01-26
,77.5639455782312,8.650793650793652,23.82086167800454,99.26077097505669,Indiana,Jasper,Not in a city,2015-08-06
,78.00975609756098,4.636585365853654,14.892682926829265,99.9219512195122,Arizona,Pima,Not in a city,2002-12-13
,72.52102102102104,11.477477477477477,23.819819819819816,99.25525525525524,North Carolina,Mecklenburg,Charlotte,2007-11-29
,74.68946188340801,6.932735426008969,23.692825112107624,98.72645739910314,Indiana,Porter,Dune Acres,2020-08-05
,70.75388026607536,2.946784922394676,15.110864745011083,99.9379157427938,North Carolina,Mecklenburg,Charlotte,2004-07-11
,74.56264775413712,4.938534278959812,14.85106382978724,99.2624113475177,North Carolina,Mecklenburg,Charlotte,2004-02-18
,76.76171171171167,6.6238738738738725,23.88288288288288,99.51576576576568,California,Inyo,Independence,2011-07-10
,68.6434108527132,9.395348837209298,23.65891472868217,98.58139534883718,California,Fresno,Parlier,1995-11-27
,58.33333333333332,5.714285714285713,14.825396825396824,99.8015873015873,Idaho,Butte,Not in a city,1992-11-28
,77.14273504273501,7.102564102564103,23.675213675213648,98.65598290598288,Indiana,Porter,Dune Acres,2019-08-05
,56.19117647058823,7.492647058823532,15.183823529411768,98.50000000000004,West Virginia,Tucker,Not in a city,1993-03-13
,74.09433962264153,8.226415094339623,23.91823899371069,99.66666666666669,California,Kern,Arvin,1999-12-16
,74.94062499999994,8.705729166666664,23.71093750000001,98.80208333333336,California,Inyo,Independence,2010-12-13
,77.92013888888887,9.565972222222229,23.86805555555556,99.45486111111111,North Carolina,Mecklenburg,Charlotte,2005-04-20
,77.83504464285714,6.575892857142854,23.761160714285705,99.01339285714288,Indiana,Porter,Dune Acres,2020-06-22
,78.17049608355094,6.052219321148823,23.90861618798957,99.62140992167112,California,Inyo,Independence,2009-09-10
,79.21951219512196,7.7195121951219505,23.85772357723576,99.41056910569104,California,Kern,Arvin,2002-04-19
,80.13104395604394,8.387362637362632,23.90109890109891,99.59065934065924,California,Inyo,Independence,2009-11-23
,81.81007751937983,8.10077519379845,23.86046511627906,99.42248062015504,Arizona,Pima,Not in a city,2003-08-21
,71.9621686746988,7.840963855421687,23.96626506024097,99.86265060240969,California,Inyo,Independence,2012-10-27
,82.21888888888888,10.488888888888884,23.838888888888896,99.32777777777775,California,Inyo,Lone Pine,2022-03-31
,78.64338235294116,7.577205882352943,23.845588235294123,99.3639705882353,Arizona,Pima,Not in a city,2003-07-18
,81.6046511627907,7.098837209302327,23.61046511627908,98.40697674418608,Texas,El Paso,El Paso,1997-08-14
,49.36,9.373333333333331,23.89333333333333,99.55999999999996,New York,Erie,Lackawanna,1991-12-19
,77.34279661016953,7.277542372881356,23.936440677966115,99.739406779661,Idaho,Nez Perce,Not in a city,2017-05-30
,75.43055555555554,6.583333333333331,23.722222222222232,98.86111111111111,Indiana,Lake,Gary,1996-11-07
,76.17563739376772,4.815864022662888,14.844192634560915,99.86118980169972,California,Kern,Arvin,2001-12-09
,71.391061452514,4.167597765363133,15.670391061452502,99.82960893854757,California,Kern,Arvin,2001-06-03
,81.01052631578955,9.36842105263158,23.869565217391315,99.45995423340956,California,Inyo,Independence,2012-02-17
,83.06390804597712,9.57471264367816,23.84597701149424,99.36551724137922,Arizona,Pima,Not in a city,2021-08-18
,28.365384615384613,10.980769230769235,23.98076923076923,99.92307692307692,Arizona,Coconino,Grand Canyon,1991-01-31
,76.76953124999999,7.111979166666658,23.861979166666668,99.4296875,California,Inyo,Independence,2009-09-04
,82.41261904761909,9.19285714285714,23.909523809523822,99.6261904761904,Arizona,Pima,Not in a city,2021-10-30
,71.58247422680422,5.164948453608244,15.492268041237114,99.87113402061856,California,Kern,Arvin,2002-04-20
,66.07865168539325,8.202247191011235,23.853932584269657,99.39325842696628,California,Del Norte,Redwood National Park,1993-09-27
,81.01336302895324,9.19821826280624,23.959910913140305,99.83518930957683,Indiana,Porter,Dune Acres,2020-11-11
,68.22052505966589,10.58233890214797,23.868735083532236,99.46062052505955,California,Inyo,Independence,2014-01-22
,72.04792332268366,8.907348242811505,23.814696485622992,99.23322683706068,Indiana,Lake,Gary,2006-03-15
,77.55343511450377,6.20992366412214,23.95419847328245,99.80916030534348,Arizona,Pima,Not in a city,2003-08-09
,76.26540284360188,5.298578199052135,16.92890995260662,99.60663507109,California,Tulare,Mineral King,1997-12-24
,74.18810020876826,9.194154488517745,23.774530271398756,99.06471816283924,Indiana,Porter,Dune Acres,2018-10-19
,78.25084745762709,7.111864406779657,23.827118644067788,99.29152542372884,North Carolina,Mecklenburg,Charlotte,2005-06-15
,78.55319148936171,5.111702127659576,23.611702127659584,98.38829787234044,California,Kern,Arvin,2000-04-24
,81.28804347826083,5.668478260869565,23.70652173913042,98.78260869565224,Arizona,Pima,Tucson,1999-06-03
,83.19083557951485,7.663072776280327,23.81940700808624,99.25876010781668,California,Inyo,Independence,2010-02-22
,77.5501369863014,7.402739726027399,23.841095890410948,99.33972602739732,California,Inyo,Independence,2008-08-20
,85.29080962800883,9.380743982494526,23.737417943107225,98.91247264770236,Indiana,Porter,Dune Acres,2017-01-18
,75.45967741935485,9.45967741935484,23.177419354838715,96.5887096774193,California,Fresno,Parlier,1995-11-14
,77.33656174334145,6.208232445520589,14.639225181598055,99.75302663438262,Arizona,Pima,Not in a city,2003-12-23
,77.71836734693878,8.020408163265309,23.840816326530607,99.3428571428571,Arizona,Pima,Not in a city,2003-11-22
,57.588785046728965,7.39252336448598,23.61682242990655,98.42056074766356,Maryland,Cecil,Not in a city,1994-04-21
,85.72906403940893,5.453201970443353,23.945812807881765,99.77832512315268,California,Kern,Arvin,2001-03-03
,58.76691729323307,7.406015037593984,15.338345864661663,99.21804511278197,Utah,Garfield,Not in a city,1993-01-27
,83.38235294117652,4.652941176470587,23.611764705882344,98.39411764705882,Maryland,Anne Arundel,Fort Meade (U.S. Army),1997-08-18
,78.00694444444444,7.291666666666665,23.84722222222221,99.3680555555556,Arizona,Pima,Tucson,1998-02-15
,69.84285714285717,5.076190476190476,16.833333333333325,99.8047619047619,Michigan,Allegan,Holland,1996-11-09
,76.88414634146339,7.624999999999999,23.823170731707307,99.27439024390245,Indiana,Lake,Gary,2006-05-25
,75.29692671394788,9.361702127659576,23.92671394799054,99.69739952718682,Idaho,Idaho,Not in a city,2014-04-12
,81.35149425287358,5.131034482758626,23.83908045977011,99.33563218390807,Indiana,Porter,Dune Acres,2020-02-13
,79.18948717948719,7.066666666666666,23.9,99.59230769230768,California,Inyo,Independence,2009-08-13
,56.438356164383535,7.712328767123288,23.98630136986301,99.94520547945206,New York,Monroe,Rochester,1991-12-30
,77.88457583547557,7.491002570694088,23.89717223650384,99.57326478149096,California,Inyo,Independence,2010-10-10
,76.46840796019902,8.65671641791045,23.798507462686555,99.1641791044776,California,Inyo,Independence,2010-08-27
,38.52941176470587,10.235294117647056,23.980392156862745,99.92156862745098,Texas,El Paso,El Paso,1991-02-17
,77.59106753812641,7.233115468409584,23.921568627450988,99.6753812636165,Indiana,Porter,Dune Acres,2016-07-31
,78.77288135593218,7.884745762711857,23.66101694915256,98.58644067796604,North Carolina,Mecklenburg,Charlotte,2005-09-24
,81.52360742705572,7.687002652519893,23.931034482758623,99.71618037135276,California,Inyo,Independence,2010-12-30
,49.49315068493149,8.054794520547944,23.630136986301373,98.46575342465754,Utah,Grand,Not in a city,1992-04-05
,71.36073059360724,5.602739726027399,17.579908675799075,99.945205479452,California,Fresno,Parlier,1998-12-12
,73.93434343434346,8.888888888888893,24.0,100.0,California,Kern,Arvin,2000-11-18
,75.46754807692315,10.08653846153846,23.843750000000007,99.35576923076914,California,Inyo,Independence,2014-02-12
,80.01470588235301,7.472850678733033,23.78280542986424,99.09728506787334,California,Inyo,Independence,2012-09-28
,36.58823529411765,7.588235294117648,23.823529411764703,99.2941176470588,Texas,El Paso,El Paso,1991-02-22
,69.40331858407082,8.831858407079643,23.94469026548672,99.77433628318587,Indiana,Porter,Dune Acres,2020-10-31
,78.6047191011236,7.71910112359551,23.804494382022465,99.19101123595505,Indiana,Porter,Dune Acres,2016-11-17
,74.44065934065934,7.582417582417581,23.785714285714285,99.1126373626374,California,Inyo,Independence,2008-06-23
,78.59392523364481,6.406542056074766,23.86915887850466,99.46261682242984,Idaho,Idaho,Not in a city,2014-07-21
,76.00247191011239,9.692134831460676,23.79775280898877,99.16179775280897,Indiana,Porter,Dune Acres,2020-05-11
,59.55093457943924,8.782710280373827,23.92289719626169,99.67990654205605,Arizona,Pima,Not in a city,2021-04-03
,76.7762237762238,7.727272727272725,23.71328671328672,98.8181818181818,Arizona,Pima,Tucson,1995-09-14
,76.2058548009368,5.353629976580799,23.953161592505847,99.80562060889926,Idaho,Idaho,Not in a city,2014-06-29
,83.76406926406928,7.454545454545457,23.83333333333335,99.31168831168816,Indiana,Porter,Dune Acres,2019-05-27
,75.01775147928997,7.195266272189347,23.763313609467456,99.01775147928996,California,Kern,Arvin,1999-03-28
,76.42474916387961,7.086956521739134,23.93979933110367,99.75250836120402,North Carolina,Mecklenburg,Charlotte,2005-09-05
,81.17500000000003,6.995000000000001,23.724999999999994,98.865,California,Kern,Arvin,2001-03-31
,82.13636363636358,11.941558441558447,23.831168831168863,99.29653679653674,Indiana,Porter,Dune Acres,2019-02-14
,78.04587155963299,8.844036697247713,23.88532110091741,99.52752293577986,California,Kern,Arvin,2001-12-29
,76.4934624697336,9.673123486682812,23.857142857142843,99.40920096852298,California,Inyo,Independence,2011-02-23
,60.74015748031494,5.811023622047246,14.503937007874011,98.92125984251965,Idaho,Butte,Not in a city,1992-12-02
,71.66993464052285,6.980392156862743,16.215686274509814,98.8856209150327,California,Kern,Arvin,2000-09-18
,81.43214285714289,8.475000000000005,23.90714285714285,99.6178571428572,North Carolina,Mecklenburg,Charlotte,2005-02-27
,80.77119815668202,6.550691244239631,23.88018433179723,99.50460829493088,Nevada,Washoe,Wadsworth,2011-11-29
,85.028880866426,7.498194945848376,23.7942238267148,99.14440433212994,North Carolina,Mecklenburg,Charlotte,2004-10-01
,81.35526315789477,6.565789473684209,24.0,100.0,North Carolina,Mecklenburg,Charlotte,2005-09-11
,77.2899408284024,7.520710059171596,23.81656804733728,99.24852071005915,Louisiana,Iberville,Not in a city,1997-07-01
,84.29508196721311,8.647540983606557,23.87295081967213,99.4754098360656,Arizona,Pima,Not in a city,2003-11-01
,80.02640264026401,6.1056105610561024,15.881188118811885,99.38613861386138,California,Kern,Arvin,2000-12-14
,80.98787878787876,8.36580086580087,23.742424242424256,98.93722943722943,Indiana,Porter,Dune Acres,2016-09-21
,73.68636363636365,5.263636363636365,17.45454545454544,99.73636363636362,California,Sacramento,Not in a city,1996-08-24
,76.52400000000004,10.151428571428564,23.69142857142857,98.72285714285712,California,Inyo,Independence,2008-09-16
,82.06491596638656,6.638655462184875,23.800420168067237,99.17226890756304,Idaho,Idaho,Not in a city,2017-09-19
,67.06956521739129,11.643478260869566,23.878260869565217,99.49565217391304,Massachusetts,Essex,Newbury,1994-08-15
,60.887323943662,12.26760563380282,23.83098591549296,99.29577464788731,Utah,Grand,Not in a city,1992-05-01
,71.87259036144575,7.36746987951807,23.87951807228916,99.50301204819276,North Carolina,Mecklenburg,Charlotte,2007-04-05
,66.18388625592415,8.554502369668242,23.8175355450237,99.24881516587686,Idaho,Idaho,Not in a city,2014-11-18
,80.12500000000006,7.471153846153848,23.89102564102563,99.54487179487174,North Carolina,Mecklenburg,Charlotte,2006-02-04
,81.61820224719106,6.204494382022471,23.568539325842703,98.20224719101124,California,Inyo,Independence,2013-05-07
,84.49999999999999,7.03125,23.8375,99.32500000000006,Minnesota,Dakota,Rosemount,1997-10-10
