air/pm25_frm_daily_summary.o3_AQI,air/pm25_frm_daily_summary.f0_,air/pm25_frm_daily_summary.f1_,air/pm25_frm_daily_summary.f2_,air/pm25_frm_daily_summary.f3_,air/pm25_frm_daily_summary.f4_,air/pm25_frm_daily_summary.f5_,air/pm25_frm_daily_summary.f6_,Day
48.489010989010985,15.750970873786407,1.4757281553398058,3.470873786407767,99.88349514563107,Hawaii,Hawaii,Pahala,2008-12-03
26.334112149532714,10.064229765013057,4.8994778067885125,10.828981723237597,98.67885117493474,Washington,Whatcom,Bellingham,2014-04-28
46.47169811320755,12.318238993710692,0.0880503144654087,1.0,100.0,California,Fresno,Fresno,2004-02-11
35.68169014084506,13.713793103448277,5.979457079970653,11.825385179750551,99.20469552457814,Ohio,Summit,Akron,2019-12-06
40.55819774718398,11.28516129032258,1.7623655913978495,4.148387096774193,99.66451612903224,California,Santa Clara,Gilroy,2010-06-04
41.76264591439689,14.937912087912087,3.431318681318681,7.634615384615385,99.65934065934064,New Hampshire,Grafton,Lebanon,2009-12-02
33.27106598984771,10.063308144416457,2.136859781696053,4.853904282115869,99.607892527288,Pennsylvania,York,York,2011-10-18
37.93742017879952,13.73574720210664,6.629361421988148,11.980908492429242,99.32455562870304,Alabama,Etowah,Gadsden,2021-12-10
49.53691275167785,13.085906040268457,0.0,1.0,100.0,Kentucky,Jefferson,Louisville,2005-03-16
38.10179640718564,9.892814371257485,0.0,1.0,100.0,Oregon,Jackson,Medford,2000-05-10
53.9097291875627,15.169809428284854,0.0,1.0,100.0,Florida,Escambia,Not in a city,2006-11-25
47.35584415584416,14.991813471502589,2.120207253886011,5.506735751295336,99.47875647668393,Minnesota,Olmsted,Rochester,2011-02-17
31.42056074766355,13.02735674676525,5.7467652495378925,9.922365988909426,98.39371534195934,California,Sonoma,Santa Rosa,2012-01-03
25.674603174603178,9.636403508771927,5.6118421052631575,10.936403508771932,98.80263157894738,Minnesota,Anoka,Blaine,2016-04-13
49.17123287671232,13.15,0.0,1.0,100.0,Oklahoma,Tulsa,Tulsa,2005-03-25
44.89714285714285,12.118285714285715,0.0,1.0,100.0,North Carolina,Wake,Raleigh,2001-04-23
31.798927613941014,11.853172413793104,5.564137931034488,11.992413793103456,99.28620689655176,Alabama,Jefferson,Birmingham,2021-02-26
26.48285449490269,8.380072992700729,2.552554744525547,5.819708029197081,99.83503649635036,Washington,Snohomish,Darrington,2013-05-04
46.76221928665786,11.871598414795242,0.0026420079260237,1.0,100.0,Arkansas,Phillips,Helena,2007-10-30
55.18292682926829,16.01607538802661,0.0,1.0,100.0,Alabama,Jefferson,Not in a city,2001-07-21
46.15347490347491,15.026870229007631,2.673282442748091,5.646564885496184,99.4381679389313,Pennsylvania,York,York,2013-01-04
28.051792828685254,10.428690807799445,3.314763231197772,7.799442896935933,99.71866295264624,Pennsylvania,Erie,Erie,2010-01-25
46.69354838709677,12.873387096774191,0.0,1.0,100.0,North Carolina,Mecklenburg,Charlotte,1999-11-07
55.38333333333334,16.04416666666667,0.0,1.0,100.0,Missouri,Clay,North Kansas City,1999-08-26
42.75661914460285,11.183604887983709,0.0,1.0,100.0,Arkansas,Ashley,Crossett,2007-08-22
42.72185430463577,10.995364238410597,0.0,1.0,100.0,Michigan,Wayne,Detroit,2004-12-15
30.17073170731708,10.287397464578673,5.847874720357941,11.815063385533184,99.06785980611484,Pennsylvania,Tioga,Not in a city,2019-08-12
21.0,5.0,0.0,1.0,100.0,Wisconsin,Kenosha,Pleasant Prairie,1997-09-07
30.317972350230416,9.18808664259928,2.794223826714801,5.787003610108303,99.52346570397113,California,Kings,Corcoran,2009-04-15
33.46874999999999,8.258750000000001,0.0875,1.0,100.0,California,Sacramento,Sacramento,2003-12-24
31.48081264108354,12.41759259259259,6.209490740740741,11.999999999999998,99.1435185185184,South Carolina,Lexington,Seven Oaks,2022-01-21
55.35933147632313,16.054596100278548,0.0,1.0,100.0,Louisiana,Orleans,New Orleans,2006-07-31
39.86095238095238,10.193238095238096,0.0,1.0,100.0,Illinois,Macon,Decatur,2006-05-05
54.49849849849849,16.933393339333932,1.2646264626462649,3.252925292529253,99.82268226822684,Pennsylvania,Delaware,Chester,2010-02-01
53.06593406593406,15.086593406593405,0.0098901098901098,1.0,100.0,Idaho,Twin Falls,Twin Falls,2001-09-19
45.67252747252748,18.049938347718868,6.096177558569667,10.895191122071514,99.19112207151665,Massachusetts,Suffolk,Boston,2015-01-02
35.03333333333333,10.167211201866976,0.9848308051341887,2.9894982497082845,99.6966161026838,Hawaii,Honolulu,Pearl City,2009-08-20
32.92329149232915,11.42417823228634,5.262235208181162,11.8991964937911,99.77428780131476,Alabama,Jefferson,Birmingham,2020-07-18
44.32394366197184,11.722535211267608,0.0070422535211267,1.0,100.0,North Carolina,Mecklenburg,Charlotte,2003-06-16
35.978328173374614,12.358093525179855,4.616906474820144,10.255395683453235,98.65827338129496,Idaho,Bannock,Not in a city,2012-07-16
55.05095541401274,16.54749772520473,0.0,1.0,100.0,Montana,Sanders,Thompson Falls,2001-06-30
34.91168353265871,11.442564953012711,3.968490878938648,10.144831398562737,99.85737976782758,Alabama,Jefferson,Birmingham,2021-06-06
43.84615384615385,11.335897435897436,0.0,1.0,100.0,Florida,Hillsborough,Tampa,1999-07-10
51.92243767313019,17.320671060515277,4.285799880167766,8.920311563810664,99.40263630916716,Ohio,Stark,Canton,2018-08-15
39.62608695652174,9.883478260869566,0.0,1.0,100.0,Wisconsin,Milwaukee,Milwaukee,1999-05-08
33.90505548705302,8.537854500616524,0.1220715166461159,1.0,100.0,Alaska,Anchorage ,Anchorage,2005-11-15
31.954819277108435,11.184013605442177,3.3496598639455786,8.188435374149659,99.20816326530613,New Hampshire,Cheshire,Keene,2017-01-10
26.504155124653742,9.115384615384617,2.9625970359915312,6.328863796753706,99.7911079745942,Massachusetts,Worcester,Worcester,2014-02-22
43.28382838283829,15.329299363057329,4.40552016985138,8.834394904458598,98.7112526539278,North Carolina,Wake,Raleigh,2010-10-19
30.20085470085472,11.514379562043782,6.179562043795611,11.872262773722628,98.5846715328467,Alabama,Jefferson,Birmingham,2020-10-26
26.35500650195056,10.420836142953473,6.310182063385023,11.98921105866487,99.65205664194212,Alabama,Jefferson,Birmingham,2021-01-23
24.49442060085837,8.588238993710691,3.2830188679245285,6.946540880503146,99.19874213836478,Ohio,Summit,Akron,2016-09-27
38.18471337579617,11.698682877406284,2.671732522796353,5.604863221884498,99.59067882472137,California,Marin,San Rafael,2011-03-31
59.121621621621614,18.05,0.0,1.0,100.0,Utah,Utah,Lindon,1999-01-17
58.46700507614213,17.378680203045683,0.0,1.0,100.0,Colorado,Denver,Denver,2000-12-30
24.86899151743639,9.320990433314584,4.5813168261114185,10.105233539673616,99.33258300506476,Alabama,Jefferson,Birmingham,2021-04-01
26.68110236220473,10.280349344978166,4.990174672489083,10.943231441048034,99.00327510917032,Massachusetts,Bristol,Fall River,2016-02-04
40.47826086956522,10.10496894409938,0.1428571428571428,1.0,100.0,Florida,Broward,Davie,2003-04-10
57.35830618892508,17.30114006514658,0.01628664495114,1.0,100.0,Montana,Silver Bow,Butte-Silver Bow (Remainder),1999-08-13
29.62714285714285,10.294108873974649,4.883668903803132,11.748695003728562,98.99478001491426,Pennsylvania,York,York,2019-10-02
48.26012269938651,13.287116564417175,0.0,1.0,100.0,Alabama,Jefferson,Pinson,1999-10-03
35.054421768707485,12.248814504881455,5.029288702928868,9.67085076708509,99.25244072524411,South Carolina,Lexington,Seven Oaks,2022-03-15
49.027472527472526,13.263186813186811,0.0,1.0,100.0,California,Fresno,Fresno,2002-10-25
51.22040302267003,17.254696673189823,1.7407045009784738,5.916829745596869,99.220156555773,New Hampshire,Grafton,Lebanon,2012-07-05
27.237392373923743,8.227188465499486,1.926879505664264,4.661174047373841,99.68898043254376,North Dakota,Mercer,Not in a city,2010-10-02
51.29896907216496,14.504123711340206,0.0,1.0,100.0,Montana,Lincoln,Libby,1999-07-01
33.74220963172805,12.913455149501662,5.848837209302325,10.122923588039866,98.61960132890366,North Dakota,Oliver,Not in a city,2012-12-10
29.93561368209255,9.432099644128114,3.251245551601424,7.464056939501779,99.01352313167256,Ohio,Franklin,New Albany,2016-06-02
29.884745762711862,11.661070780399276,4.725045372050816,11.4038112522686,98.92377495462796,Massachusetts,Worcester,Worcester,2017-11-16
36.02941176470589,9.321176470588236,0.0,1.0,100.0,Tennessee,Knox,Knoxville,2007-11-15
38.29354838709677,12.042359249329762,2.1751563896336017,4.807864164432528,99.79356568364612,California,San Mateo,Redwood City,2011-01-09
47.37008871989861,12.583650190114067,0.0,1.0,100.0,Idaho,Canyon,Nampa,2005-07-06
45.135714285714286,11.842857142857142,0.0,1.0,100.0,New York,Steuben,Not in a city,2003-05-26
44.52479338842976,17.96136631330977,5.301531213191991,10.6831566548881,99.44994110718493,Ohio,Hamilton,Blue Ash,2015-07-03
29.58567774936061,10.651976573938509,4.518301610541728,10.645680819912153,99.37335285505124,Washington,Snohomish,Marysville,2013-10-06
41.50657894736845,16.65768822905619,4.2804878048780655,9.078472958642646,99.66755037115584,Alabama,Jefferson,Birmingham,2020-09-06
33.776744186046514,11.842753623188406,2.108695652173913,5.927536231884057,99.64130434782608,California,Riverside,Mira Loma,2009-05-26
52.09848484848485,14.86439393939394,0.4999999999999999,1.0,100.0,Alabama,Jefferson,Birmingham,2005-10-03
57.20238095238095,17.268452380952382,0.0,1.0,100.0,North Carolina,Mecklenburg,Charlotte,2007-09-05
50.3495145631068,13.867961165048548,0.0,1.0,100.0,Washington,Pierce,South Hill,1999-03-29
54.91725978647687,16.01752669039146,0.0,1.0,100.0,Illinois,McLean,Normal,2001-10-04
67.35507246376811,20.965217391304343,0.0,1.0,100.0,Oklahoma,Tulsa,Tulsa,2005-08-03
49.0,11.8,0.0,1.0,100.0,Illinois,Cook,Chicago,1998-06-06
51.16382252559728,14.721387940841865,0.0,1.0,100.0,Alabama,Jefferson,Birmingham,2002-06-10
49.64473684210527,13.66578947368421,0.0,1.0,100.0,Michigan,Wayne,Allen Park,2003-08-02
35.59112149532711,12.065885416666664,4.773437499999999,10.915364583333332,98.94661458333334,Washington,Kitsap,Bremerton,2014-05-27
48.1674550614948,15.667486170866624,3.482483097725876,8.813153042409342,99.02888752304855,Washington,Snohomish,Darrington,2018-08-27
22.429378531073475,9.42439024390246,5.682187730968221,11.885439763488554,99.67553584626768,Alabama,Jefferson,Birmingham,2020-01-05
37.45387453874539,9.712915129151291,0.0,1.0,100.0,Alabama,Jefferson,Not in a city,1999-09-21
28.911479944674955,9.819540229885057,5.668103448275869,11.826867816091958,99.06968390804587,Alabama,Jefferson,Birmingham,2020-08-06
29.466284074605458,10.322561429635147,4.857781087118392,11.758749069247951,98.75353685778109,California,Santa Clara,San Jose,2019-09-17
42.82317073170731,11.034756097560974,0.0,1.0,100.0,Missouri,Jefferson,Arnold,2007-04-20
46.11475409836066,12.242622950819673,0.0,1.0,100.0,Louisiana,Iberville,Not in a city,2006-08-16
49.367076631977305,13.600283822138127,0.0,1.0,100.0,Montana,Flathead,Whitefish,2002-01-02
40.80327868852459,11.060655737704916,0.0,1.0,100.0,Pennsylvania,Dauphin,Not in a city,1999-08-14
29.813471502590676,11.359620991253644,4.8790087463556855,10.529154518950437,98.03206997084548,Pennsylvania,Lebanon,Not in a city,2013-09-03
33.015228426395936,11.435115606936415,4.073699421965318,10.520231213872831,98.65317919075146,Colorado,Denver,Denver,2013-05-21
51.69617486338798,14.543169398907104,0.0251366120218579,1.0,100.0,Montana,Flathead,Kalispell,2002-01-29
33.13059701492537,8.249999999999998,0.0,1.0,100.0,Wyoming,Sheridan,Sheridan,2005-04-01
33.45138888888889,8.181944444444444,0.0,1.0,100.0,Pennsylvania,Luzerne,Wilkes-Barre,2003-04-07
37.63212435233161,9.45077720207254,0.0,1.0,100.0,Colorado,Denver,Denver,2002-02-18
29.069156293222655,10.830437903804745,6.465183058147876,11.865039483129946,99.18808327351054,Alabama,Jefferson,Birmingham,2020-06-19
44.08979591836734,16.909116809116814,4.088319088319089,7.763532763532764,99.8005698005698,Alaska,Anchorage ,Anchorage,2010-01-09
57.14102564102564,16.653846153846153,0.0,1.0,100.0,Texas,Jefferson,Port Arthur,2003-02-19
71.4,21.76,0.0,1.0,100.0,Wisconsin,Waukesha,Waukesha,1998-01-29
38.21897810218978,12.794776119402984,3.7313432835820888,8.087064676616915,99.42039800995023,Ohio,Summit,Akron,2010-05-22
29.107142857142858,11.037916666666668,4.329166666666667,11.0875,99.54791666666668,Washington,Whatcom,Bellingham,2016-10-16
55.33644859813084,16.45233644859813,0.0,1.0,100.0,Louisiana,East Baton Rouge,Baton Rouge,1999-06-09
27.408839779005525,8.395522388059701,1.0845771144278606,2.945273631840796,99.592039800995,North Carolina,Guilford,Greensboro,2008-10-28
31.598414795244405,11.598698630136996,5.508219178082193,12.000000000000012,99.69315068493157,Alabama,Jefferson,Birmingham,2021-02-13
32.075731497418246,11.995374653098985,5.353376503237742,11.547641073080484,99.64384828862164,Minnesota,Hennepin,Minneapolis,2017-10-21
28.942307692307693,6.968589743589743,0.0,1.0,100.0,Louisiana,Jefferson,Kenner,2003-03-29
24.7503201024328,10.426176275679248,6.471835652750158,12.034459907223344,99.7455268389662,Alabama,Jefferson,Birmingham,2021-10-30
62.70059880239521,19.2125748502994,0.0,1.0,100.0,Michigan,Wayne,Detroit,2000-07-09
30.741206030150757,10.98780487804878,5.172166427546628,10.43328550932568,98.30703012912484,California,Marin,San Rafael,2013-07-25
29.96827794561933,11.571349644830306,6.553275453827939,11.704025256511445,98.85872138910814,Texas,Bexar,San Antonio,2018-12-18
31.249382716049382,8.58534759358289,1.4117647058823533,3.933689839572192,99.49625668449198,Michigan,Wayne,Detroit,2010-04-29
19.30681818181818,7.68543046357616,4.384105960264903,10.57615894039734,99.92052980132448,California,Fresno,Not in a city,2022-04-24
35.72361809045226,9.745689655172416,0.5172413793103449,2.024904214559387,99.83812260536398,South Dakota,Jackson,Not in a city,2009-03-20
46.42718446601941,12.476699029126214,0.0,1.0,100.0,Texas,Travis,Leander,1999-04-26
111.0,39.6,0.0,1.0,100.0,Illinois,Cook,Chicago,1998-08-23
36.13218390804599,13.403668763102722,5.092243186582809,11.030398322851152,98.72327044025158,California,Santa Clara,San Jose,2016-11-03
33.99173553719008,8.459504132231405,0.0,1.0,100.0,New York,Essex,Not in a city,2006-03-20
30.0,7.22,0.0,1.0,100.0,Illinois,Cook,Chicago,1998-10-02
55.86659772492245,16.496794208893483,0.015511892450879,1.0,100.0,North Dakota,Burke,Lignite,2001-01-01
31.20625,7.675,0.0,1.0,100.0,North Carolina,Mecklenburg,Charlotte,2007-04-01
46.164772727272734,12.6125,0.0,1.0,100.0,Indiana,Marion,Indianapolis (Remainder),2007-11-03
32.98119122257054,12.053113553113551,4.705128205128205,10.17032967032967,98.65201465201466,California,Santa Cruz,Live Oak,2012-04-20
42.61037735849056,10.851415094339622,0.0141509433962264,1.0,100.0,Minnesota,Cass,Not in a city,2003-05-15
28.28202676864245,8.878996282527883,3.628252788104089,8.969640644361835,99.48822800495662,Pennsylvania,Susquehanna,New Milford,2018-10-08
52.763671875,14.95712890625,0.0,1.0,100.0,Montana,Silver Bow,Butte-Silver Bow (Remainder),2000-05-06
41.76732673267327,10.403465346534652,0.0,1.0,100.0,Texas,Tarrant,Fort Worth,2002-03-23
67.33606557377048,20.84016393442623,0.0,1.0,100.0,California,San Diego,Boulevard,2006-08-02
56.73642533936651,16.83201357466064,0.0,1.0,100.0,Montana,Cascade,Great Falls,2001-03-29
44.075471698113205,11.871069182389938,0.0,1.0,100.0,Kentucky,Madison,Richmond,2005-06-11
46.11585365853658,18.322593476531424,5.135242641209228,11.600636435958632,98.54017501988862,District Of Columbia,District of Columbia,Washington,2018-11-20
32.26329113924051,9.485330347144458,1.2329227323628218,3.5442329227323626,99.6293393057111,Pennsylvania,Cumberland,Carlisle,2009-11-30
39.51538461538461,11.416171954964176,2.302968270214944,5.459570112589559,99.38792221084954,Pennsylvania,York,York,2011-06-17
33.729974160206694,11.444822979291922,5.824315297261192,12.039412157648645,99.71810287241132,Alabama,Jefferson,Birmingham,2021-06-05
45.01832208293154,16.280253353204174,2.534277198211625,6.1192250372578245,99.5886736214605,South Dakota,Minnehaha,Sioux Falls,2013-12-18
43.30245535714285,11.568526785714289,0.0,1.0,100.0,Montana,Sanders,Thompson Falls,2002-08-15
46.9283065512979,15.741037735849057,3.2235849056603776,6.173584905660378,98.99622641509434,Minnesota,Anoka,Blaine,2012-11-26
54.0,13.5,0.0,1.0,100.0,Illinois,Cook,Chicago,1998-07-11
24.496389891696747,9.104492187499998,4.932617187500001,11.404296875,99.48632812499996,Minnesota,Cook,Not in a city,2017-05-14
40.69126691266913,10.275645756457564,0.01230012300123,1.0,100.0,New Hampshire,Hillsborough,Manchester,2005-03-14
27.913135593220336,10.25167865707434,5.81294964028777,10.875299760191846,99.67985611510792,California,Santa Clara,San Jose,2015-05-23
37.86688311688312,13.612475633528264,4.128654970760235,9.787524366471734,98.60038986354776,Wyoming,Fremont,Not in a city,2011-10-25
40.22826086956522,12.441951219512196,3.995121951219512,8.353658536585366,99.54390243902438,South Dakota,Union,Not in a city,2010-06-20
26.304065040650404,8.533795493934141,3.128249566724436,7.470248411322935,99.25996533795494,Pennsylvania,Lebanon,Not in a city,2017-09-28
30.29493087557604,11.235225806451616,5.350967741935484,10.736774193548383,98.49935483870966,Minnesota,Washington,Bayport,2014-10-30
40.36179450072359,15.489541984732824,6.183969465648854,11.682442748091605,99.23893129770994,Ohio,Stark,Canton,2019-01-04
28.243192488262917,9.58167475728155,4.2864077669902905,8.966019417475728,99.29672330097088,California,Alameda,Pleasanton,2018-10-26
32.837398373983746,8.125203252032522,0.0,1.0,100.0,Florida,Duval,Jacksonville,2006-09-24
35.25991189427313,11.37077922077922,2.873376623376623,6.915584415584415,99.66558441558442,Hawaii,Hawaii,Pahala,2009-09-12
35.83926645091694,11.488088888888887,1.8453333333333333,4.838222222222221,99.13244444444446,Alaska,Anchorage ,Anchorage,2011-08-25
41.39869281045752,10.670588235294115,0.0,1.0,100.0,Oklahoma,Tulsa,Tulsa,2005-02-16
52.50980392156863,18.25635359116022,3.685082872928177,7.577348066298342,99.25414364640883,South Dakota,Minnehaha,Sioux Falls,2009-12-07
37.7245632065776,10.789737065309584,1.862595419847328,4.826123833757422,99.35623409669212,New Hampshire,Cheshire,Keene,2011-07-26
42.16564417177914,11.241717791411045,0.0,1.0,100.0,Oregon,Union,La Grande,2000-06-21
38.6798732171157,14.806476030277546,5.634987384356603,11.618166526492852,99.3170731707317,Minnesota,Cook,Not in a city,2018-02-08
31.293367346938748,12.000796284007976,4.881884538818847,11.98075646980754,99.77903118779028,Alabama,Jefferson,Birmingham,2021-09-26
49.86682808716708,13.724334140435834,0.0,1.0,100.0,Alaska,Ketchikan Gateway ,Ketchikan,2000-03-22
54.1625,15.16875,0.0,1.0,100.0,Washington,Snohomish,Marysville,2007-08-12
39.16012084592145,15.96810035842294,4.326164874551971,10.245519713261649,99.6326164874552,Wyoming,Fremont,Not in a city,2012-01-15
49.2890528905289,13.82988929889299,0.0,1.0,100.0,Arkansas,Pope,Russellville,2005-05-07
34.043737574552715,11.15588615782665,3.882276843467016,8.9922380336352,99.830530401035,South Carolina,Lexington,Seven Oaks,2022-03-06
42.1789077212806,10.675894538606402,0.0,1.0,100.0,Illinois,Madison,Granite City,2003-10-18
