Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_
2006-02-18,16.16020671834626,17.14935400516795,9.816537467700249,23.335917312661497,97.2997416020671,Puerto Rico,Catano,Catano
2006-02-19,19.820312499999993,21.00885416666664,16.06510416666667,23.140624999999993,96.53645833333329,Puerto Rico,Catano,Catano
2006-02-20,26.106770833333332,27.600000000000005,15.083333333333325,23.471354166666664,97.86458333333329,Puerto Rico,Catano,Catano
2006-02-21,29.675324675324674,31.408571428571435,12.72987012987013,22.927272727272747,95.61818181818181,Puerto Rico,Catano,Catano
2006-02-22,31.165374677002564,32.93204134366924,12.496124031007753,22.718346253229964,94.75968992248072,Puerto Rico,Catano,Catano
2006-02-23,31.429305912596426,33.245244215938335,13.395886889460153,22.935732647814913,95.6478149100257,Puerto Rico,Catano,Catano
2006-02-24,31.263565891472872,33.03540051679583,11.633074935400526,23.289405684754527,97.12144702842379,Puerto Rico,Catano,Catano
2006-02-25,28.292746113989658,29.854663212435238,11.183937823834196,23.373056994818675,97.45077720207256,Puerto Rico,Catano,Catano
2006-02-26,24.103896103896115,25.445974025974014,13.202597402597403,22.872727272727275,95.34805194805197,Puerto Rico,Catano,Catano
2006-02-27,27.715025906735736,29.26606217616578,10.730569948186528,22.797927461139885,95.0932642487047,Puerto Rico,Catano,Catano
2006-02-28,26.03636363636364,27.592987012987006,12.38701298701298,22.937662337662317,95.66753246753241,Puerto Rico,Catano,Catano
2006-03-01,26.513020833333336,28.089062500000026,12.583333333333321,22.94531250000003,95.70312499999999,Puerto Rico,Catano,Catano
2006-03-02,27.958656330749367,29.560723514211883,10.806201550387602,22.91731266149872,95.57364341085274,Puerto Rico,Catano,Catano
2006-03-03,22.95115681233932,24.31439588688946,12.051413881748072,23.228791773778905,96.85604113110537,Puerto Rico,Catano,Catano
2006-03-04,22.651282051282042,23.988461538461536,12.905128205128204,23.458974358974384,97.81282051282042,Puerto Rico,Catano,Catano
2006-03-05,23.769820971867027,25.16419437340151,14.00767263427111,23.033248081841446,96.09462915601019,Puerto Rico,Catano,Catano
2006-03-06,28.824742268041224,30.628350515463925,11.201030927835046,23.188144329896897,96.69845360824746,Puerto Rico,Catano,Catano
2006-03-07,24.582051282051292,26.04358974358974,10.4051282051282,22.79743589743589,95.06666666666673,Puerto Rico,Catano,Catano
2006-03-08,25.861538461538444,27.391538461538445,11.358974358974358,22.910256410256412,95.5615384615384,Puerto Rico,Catano,Catano
2006-03-09,24.443877551020407,25.872704081632676,10.112244897959187,22.910714285714278,95.55867346938773,Puerto Rico,Catano,Catano
2006-03-10,21.40616966580976,22.662210796915158,11.300771208226218,23.39074550128534,97.53727506426732,Puerto Rico,Catano,Catano
2006-03-11,20.408740359897177,21.641388174807183,11.809768637532137,23.336760925449877,97.30334190231363,Puerto Rico,Catano,Catano
2006-03-12,18.638961038961057,19.75636363636365,12.168831168831176,23.2155844155844,96.8493506493507,Puerto Rico,Catano,Catano
2006-03-13,22.604651162790724,23.947803617571058,12.692506459948316,23.085271317829452,96.26614987080102,Puerto Rico,Catano,Catano
2006-03-14,23.721649484536076,25.135051546391757,11.989690721649483,22.90721649484536,95.53350515463924,Puerto Rico,Catano,Catano
2006-03-15,24.103626943005196,25.520207253886007,11.727979274611398,23.064766839378215,96.20207253886005,Puerto Rico,Catano,Catano
2006-03-16,25.86821705426357,27.378552971576234,11.067183462532313,22.97932816537467,95.82170542635662,Puerto Rico,Catano,Catano
2006-03-17,22.760309278350512,24.137113402061843,10.097938144329891,23.12371134020617,96.42268041237105,Puerto Rico,Catano,Catano
2006-03-18,17.049222797927477,18.10699481865287,9.590673575129538,23.49481865284974,97.96113989637303,Puerto Rico,Catano,Catano
2006-03-19,17.32207792207793,18.32493506493507,12.511688311688316,23.192207792207814,96.74805194805188,Puerto Rico,Catano,Catano
