air/no2_daily_summary.o3_AQI,air/no2_daily_summary.f0_,air/no2_daily_summary.f1_,air/no2_daily_summary.f2_,air/no2_daily_summary.f3_,air/no2_daily_summary.f4_,air/no2_daily_summary.f5_,air/no2_daily_summary.f6_,Day
11.445454545454544,12.459318181818183,9.811363636363636,22.74318181818182,94.87272727272725,Wyoming,Fremont,Riverton,2021-07-06
12.058558558558556,13.15585585585586,10.36711711711712,23.06081081081081,96.1576576576576,Wyoming,Fremont,Riverton,2021-07-08
21.029649595687328,22.380862533692724,13.075471698113208,23.23180592991913,96.88409703504053,North Dakota,Mercer,Not in a city,2010-02-26
21.38484848484848,22.6590909090909,11.142424242424246,23.47878787878787,97.89393939393932,North Dakota,Mercer,Beulah,1993-01-09
11.69138755980861,12.627511961722488,10.617224880382771,22.782296650717694,95.03827751196177,Wyoming,Sweetwater,Not in a city,2015-05-26
21.766826923076938,23.03581730769231,10.54326923076924,22.90384615384616,95.49759615384616,North Dakota,Mercer,Not in a city,2004-07-16
22.21149425287356,23.867586206896547,14.291954022988506,22.836781609195395,95.2413793103448,Wyoming,Fremont,Riverton,2020-11-03
23.409793814433005,24.78582474226805,11.994845360824732,23.092783505154657,96.30927835051546,North Dakota,Mercer,Not in a city,2005-10-03
29.73489932885905,31.265100671140956,9.61409395973154,23.36577181208054,97.42953020134227,North Dakota,Mercer,Beulah,1990-06-02
18.079069767441872,19.41162790697672,11.290697674418604,22.67906976744186,94.60000000000002,Wyoming,Sweetwater,Not in a city,2015-09-21
22.428223844282247,23.79902676399026,11.126520681265204,22.851581508515824,95.30656934306568,Puerto Rico,Catano,Catano,2005-07-20
12.685851318944852,13.752517985611505,10.705035971223031,22.59952038369305,94.25899280575544,Wyoming,Sweetwater,Not in a city,2019-07-09
29.56217616580309,31.21994818652851,13.33160621761658,22.647668393782386,94.48186528497403,North Dakota,Steele,Sharon,1999-09-22
26.527704485488133,28.01345646437996,12.910290237467011,23.472295514511867,97.86807387862795,North Dakota,Steele,Sharon,2000-03-11
25.744019138755995,27.144258373205755,11.588516746411486,22.72009569377993,94.7655502392345,North Dakota,Mercer,Not in a city,2002-06-05
23.29749999999999,24.94974999999999,14.392500000000007,22.919999999999977,95.59000000000005,Wyoming,Sweetwater,Not in a city,2014-02-21
29.569518716577523,31.34866310160429,11.176470588235292,22.46256684491977,93.69786096256684,North Dakota,Mercer,Beulah,1995-06-15
10.3720930232558,11.242093023255828,8.990697674418598,23.334883720930225,97.5279069767441,Wyoming,Sweetwater,Not in a city,2018-06-16
30.11586901763224,31.851889168765748,12.38035264483628,22.904282115869005,95.52392947103276,North Dakota,Mercer,Not in a city,2004-01-29
24.950859950859925,26.36461916461916,9.877149877149876,22.85503685503684,95.32186732186727,North Dakota,Steele,Sharon,2000-06-08
17.98062953995157,19.37602905569008,13.041162227602909,23.414043583535094,97.63196125907986,Wyoming,Sweetwater,Not in a city,2018-02-17
20.487309644670045,21.61269035532996,11.063451776649746,23.1751269035533,96.65482233502536,North Dakota,Steele,Sharon,1999-06-13
15.716748768472904,16.67857142857143,12.347290640394082,23.27586206896553,97.0837438423645,North Dakota,Mercer,Not in a city,2002-07-28
26.336065573770487,27.927322404371598,12.89617486338798,22.80054644808745,95.10928961748634,North Dakota,Mercer,Not in a city,2010-02-17
30.622950819672123,32.25508196721312,12.40655737704918,22.652459016393436,94.47868852459015,North Dakota,Mercer,Beulah,1990-07-25
25.70942408376961,27.228010471204183,10.58115183246074,22.963350785340296,95.77225130890052,North Dakota,Mercer,Not in a city,2008-04-16
27.028645833333343,28.50182291666665,13.601562500000004,23.476562499999996,97.89843750000004,North Dakota,Mercer,Beulah,1997-07-12
28.382271468144054,30.33462603878121,13.077562326869806,22.767313019390578,94.9584487534626,North Dakota,Mercer,Beulah,1995-01-24
16.093896713615013,17.420657276995282,11.15492957746479,22.997652582159628,95.90845070422536,Wyoming,Sweetwater,Not in a city,2019-04-18
29.869451697127943,31.483028720626663,12.712793733681464,23.177545691906,96.6292428198434,North Dakota,Mercer,Beulah,1998-11-15
16.22196261682242,17.458878504672903,10.341121495327103,23.29672897196263,97.1378504672898,Wyoming,Sweetwater,Not in a city,2015-09-19
25.1592039800995,26.592786069651755,9.88557213930349,22.922885572139293,95.60945273631847,North Dakota,Mercer,Beulah,1998-07-07
17.957286432160814,19.0223618090452,10.678391959798992,23.5326633165829,98.12060301507545,Puerto Rico,Catano,Catano,2006-04-01
22.994818652849727,24.361917098445605,12.282383419689118,22.98186528497408,95.8445595854922,North Dakota,Mercer,Not in a city,2005-11-28
15.609336609336614,16.518673218673218,12.3144963144963,23.26044226044225,97.02702702702706,Puerto Rico,Catano,Catano,2005-06-05
30.21375921375922,32.43734643734641,12.371007371007378,22.88943488943491,95.4717444717446,North Dakota,Mercer,Not in a city,2001-10-17
25.55388471177944,26.95739348370928,10.759398496240609,22.95989974937344,95.71929824561396,North Dakota,Mercer,Beulah,1998-08-23
17.30548302872063,18.30783289817232,10.328981723237591,23.50391644908617,97.99999999999994,North Dakota,Mercer,Not in a city,2007-11-22
21.9322033898305,23.56222760290557,12.067796610169491,23.0411622276029,96.0944309927361,Wyoming,Sweetwater,Not in a city,2018-01-30
18.95327102803737,20.42570093457943,11.83878504672898,23.560747663551403,98.23130841121488,Wyoming,Fremont,Riverton,2021-11-11
24.795566502463057,26.228078817733973,12.27339901477833,22.795566502463046,95.0788177339901,North Dakota,Steele,Sharon,2000-06-29
11.875586854460092,12.917136150234738,10.086854460093909,23.492957746478844,97.9530516431925,Wyoming,Sweetwater,Not in a city,2018-09-15
32.63291139240505,34.27164556962027,13.805063291139245,23.005063291139276,95.94177215189876,California,Fresno,Fresno,2003-01-29
18.096153846153847,19.400000000000013,11.75274725274724,23.39010989010989,97.53021978021972,Wyoming,Sweetwater,Not in a city,2011-11-24
23.301470588235293,24.65245098039213,13.137254901960793,23.24754901960785,96.921568627451,North Dakota,Mercer,Not in a city,2001-09-16
25.06043956043955,26.76565934065934,13.192307692307692,22.90934065934065,95.54395604395596,Wyoming,Sweetwater,Not in a city,2013-01-08
18.983758700696058,20.48793503480277,11.935034802784212,22.97679814385151,95.82830626450117,Wyoming,Fremont,Riverton,2021-01-06
29.54391891891891,31.20506756756756,10.976351351351354,23.43581081081081,97.72297297297304,North Dakota,Mercer,Beulah,1990-10-06
20.147286821705432,21.35891472868219,9.91989664082688,22.909560723514208,95.55555555555551,North Dakota,Mercer,Not in a city,2008-07-16
19.454545454545453,20.741711229946542,8.77272727272728,22.79411764705883,95.09358288770048,North Dakota,Mercer,Not in a city,2010-04-21
33.16931216931214,34.89497354497351,14.373015873015875,23.38095238095237,97.49735449735452,North Dakota,Mercer,Beulah,1998-11-27
17.100817438692097,18.31880108991825,11.626702997275212,23.016348773841948,96.04087193460488,Wyoming,Sweetwater,Not in a city,2013-02-24
9.24018475750577,10.111778290993074,10.030023094688222,22.69976905311778,94.66743648960744,Wyoming,Sweetwater,Not in a city,2020-05-20
36.26129032258065,38.5625806451613,10.76129032258065,22.625806451612902,94.36774193548386,North Dakota,Mercer,Beulah,1990-10-17
18.345000000000027,19.44075000000001,10.144999999999992,22.595,94.26750000000004,North Dakota,Mercer,Beulah,1998-06-03
12.415789473684208,13.409999999999998,9.18421052631579,22.705263157894727,94.69736842105264,Wyoming,Sweetwater,Not in a city,2013-06-06
18.33732057416271,19.70693779904305,12.775119617224876,23.344497607655494,97.35167464114836,Wyoming,Sweetwater,Not in a city,2014-11-15
39.72402597402595,41.987662337662336,12.146103896103895,23.074675324675333,96.21753246753244,North Dakota,Mercer,Beulah,1990-09-28
21.0563725490196,22.29632352941176,12.93137254901962,23.240196078431385,96.9362745098039,North Dakota,Mercer,Not in a city,2002-07-07
15.280660377358489,16.409198113207527,8.988207547169807,22.91509433962263,95.7735849056604,Wyoming,Sweetwater,Not in a city,2018-05-10
23.026246719160103,24.350131233595786,9.643044619422572,23.010498687664036,95.96587926509189,North Dakota,Mercer,Not in a city,2008-05-02
32.26302729528536,34.04764267990075,12.290322580645162,23.034739454094296,96.0545905707196,North Dakota,Mercer,Not in a city,2001-10-26
29.252551020408173,30.81045918367346,11.647959183673466,22.51785714285713,93.94387755102042,North Dakota,Mercer,Beulah,1998-09-16
37.61676646706592,39.68712574850299,12.173652694610777,22.70359281437127,94.70958083832336,North Dakota,Mercer,Beulah,1993-11-23
16.442934782608692,17.68885869565217,10.40217391304348,22.35054347826087,93.22010869565226,Wyoming,Sweetwater,Not in a city,2012-08-28
10.15489749430523,11.093166287015956,13.03189066059226,22.86788154897495,95.40318906605906,Wyoming,Fremont,Riverton,2021-08-29
27.67865707434053,29.14700239808153,12.6546762589928,23.17505995203837,96.64508393285364,North Dakota,Mercer,Not in a city,2002-06-24
11.05817174515235,11.872853185595572,10.709141274238227,22.587257617728547,94.213296398892,Wyoming,Sweetwater,Not in a city,2011-05-23
26.75064267352185,28.328791773778924,11.539845758354748,23.32904884318766,97.26992287917736,Puerto Rico,Catano,Catano,2007-03-30
18.13506493506495,19.451948051948047,10.696103896103898,22.812987012987,95.14805194805196,Wyoming,Sweetwater,Not in a city,2013-09-25
12.951724137931038,14.054252873563229,10.18850574712644,22.809195402298855,95.12643678160914,Wyoming,Fremont,Riverton,2021-05-04
34.93471810089017,36.98813056379824,12.09792284866469,23.436201780415427,97.71810089020782,North Dakota,Mercer,Beulah,1993-02-06
26.98687664041996,28.5488188976378,13.83464566929135,23.55905511811024,98.2309711286089,North Dakota,Mercer,Not in a city,2007-02-03
13.526682134570764,14.61020881670534,10.1322505800464,23.45707656612528,97.80046403712294,Wyoming,Sweetwater,Not in a city,2016-09-10
11.88073394495414,12.924541284403672,9.637614678899082,23.534403669724774,98.13302752293583,Wyoming,Sweetwater,Not in a city,2020-04-11
15.572944297082223,16.583554376657823,9.904509283819625,22.960212201591503,95.75862068965516,North Dakota,Mercer,Not in a city,2010-04-29
12.486005089058532,13.433587786259537,9.081424936386757,22.684478371501264,94.61832061068702,Wyoming,Sweetwater,Not in a city,2013-08-06
14.026595744680844,15.103191489361707,10.034574468085106,22.757978723404253,94.93617021276594,Wyoming,Sweetwater,Not in a city,2013-05-06
25.26923076923076,26.778717948717933,13.371794871794878,23.238461538461525,96.90000000000003,Puerto Rico,Catano,Catano,2005-02-11
20.33651551312647,21.85966587112173,10.55131264916467,22.906921241050128,95.53221957040576,Wyoming,Sweetwater,Not in a city,2018-02-14
14.632603406326025,15.750121654501209,11.647201946472023,23.00973236009732,96.00973236009732,Wyoming,Sweetwater,Not in a city,2014-04-20
22.61363636363636,23.940404040404037,12.767676767676768,23.25000000000001,96.97474747474746,North Dakota,Steele,Sharon,2000-05-14
23.28967254408061,24.884382871536523,12.662468513853902,22.670025188916856,94.56171284634765,Wyoming,Sweetwater,Not in a city,2014-02-11
34.65122615803816,36.85313351498636,13.70844686648502,23.455040871934592,97.80108991825604,North Dakota,Mercer,Beulah,1995-12-02
22.599999999999994,23.898399999999977,10.42933333333334,23.30400000000001,97.17599999999996,North Dakota,Mercer,Beulah,1998-03-28
22.552870090634453,23.88459214501512,12.993957703927496,23.350453172205427,97.38066465256792,North Dakota,Mercer,Beulah,1993-01-10
14.789598108747036,15.957446808510642,12.565011820330968,22.94089834515365,95.71158392434992,Wyoming,Sweetwater,Not in a city,2016-01-10
29.300653594771227,30.82026143790849,12.970588235294128,23.379084967320228,97.50326797385628,North Dakota,Mercer,Beulah,1991-11-24
19.44801980198018,20.59653465346536,11.027227722772285,22.831683168316843,95.21782178217818,California,Fresno,Fresno,2003-07-28
15.76675603217158,16.941554959785517,12.037533512064329,23.3780160857909,97.48257372654152,Wyoming,Sweetwater,Not in a city,2012-09-29
29.857499999999995,31.45774999999999,12.532499999999995,22.81750000000001,95.16999999999992,North Dakota,Mercer,Not in a city,2001-12-18
22.709923664122137,24.0407124681934,10.012722646310436,22.709923664122133,94.72519083969462,North Dakota,Mercer,Beulah,1997-07-28
28.66084788029924,30.265835411471315,12.785536159601005,22.593516209476316,94.27930174563596,North Dakota,Steele,Sharon,2000-10-04
17.09307875894991,18.378281622911683,10.809069212410508,22.887828162291164,95.45346062052498,Wyoming,Sweetwater,Not in a city,2014-09-30
15.88604651162792,17.159069767441856,13.295348837209314,23.03023255813952,96.08139534883722,Wyoming,Fremont,Riverton,2021-10-03
14.557065217391298,15.606521739130434,10.61684782608696,22.89673913043479,95.49456521739133,Wyoming,Sweetwater,Not in a city,2011-04-19
31.66559485530548,33.48135048231512,13.479099678456596,23.231511254019285,96.87459807073958,North Dakota,Mercer,Beulah,1991-09-21
25.74933333333333,27.253333333333327,12.549333333333331,22.86666666666669,95.36799999999994,North Dakota,Mercer,Beulah,1996-09-17
22.182716049382712,23.47753086419753,9.511111111111116,22.7925925925926,95.09629629629634,North Dakota,Steele,Sharon,2000-06-21
21.32227488151658,22.95260663507111,10.286729857819916,23.388625592417046,97.52843601895732,Wyoming,Sweetwater,Not in a city,2019-01-05
32.02564102564102,33.918461538461536,11.976923076923075,23.49487179487182,97.95897435897442,North Dakota,Steele,Sharon,2000-04-01
25.67966573816157,27.55543175487465,13.178272980501394,23.22841225626743,96.85793871866294,North Dakota,Mercer,Beulah,1995-12-17
25.48041775456919,26.94673629242819,9.597911227154055,23.284595300261092,97.10966057441256,North Dakota,Mercer,Not in a city,2008-04-25
32.689295039164506,34.47154046997391,13.454308093994776,22.83028720626632,95.2454308093995,North Dakota,Steele,Sharon,1999-02-01
8.60266666666666,9.322933333333337,12.045333333333344,22.864000000000008,95.33333333333329,Wyoming,Sweetwater,Not in a city,2013-07-07
12.594240837696328,13.44869109947644,9.332460732984286,23.34031413612567,97.34031413612568,North Dakota,Mercer,Not in a city,2010-05-08
26.429305912596394,27.974035989717216,12.084832904884312,22.676092544987156,94.57840616966575,North Dakota,Mercer,Beulah,1997-08-19
24.282352941176487,25.755294117647058,11.188235294117652,23.414705882352926,97.64411764705876,North Dakota,Mercer,Beulah,1993-04-11
28.11602209944751,29.934806629834256,10.6353591160221,22.69337016574585,94.6740331491713,North Dakota,Mercer,Beulah,1994-08-04
23.951653944020357,25.335368956743,12.727735368956742,23.183206106870227,96.70483460559797,North Dakota,Steele,Sharon,2000-10-22
22.38611111111111,23.882222222222225,13.030555555555551,22.697222222222223,94.675,Wyoming,Sweetwater,Not in a city,2010-11-10
22.81679389312976,24.165394402035613,14.516539440203555,23.16284987277352,96.55470737913484,North Dakota,Mercer,Not in a city,2002-03-03
25.71534653465347,27.26658415841586,12.079207920792085,22.930693069306912,95.63613861386142,Puerto Rico,Catano,Catano,2005-09-01
15.22505800464036,16.419489559164738,10.266821345707658,22.88631090487238,95.43619489559164,Wyoming,Sweetwater,Not in a city,2017-05-23
28.510582010582016,30.140476190476168,14.150793650793652,22.73280423280421,94.82539682539678,North Dakota,Mercer,Beulah,1996-06-27
22.615776081424933,23.91323155216285,11.587786259541982,22.99745547073792,95.91094147582696,California,Fresno,Fresno,2003-08-08
26.857541899441337,28.36927374301677,12.966480446927369,23.298882681564244,97.14525139664804,North Dakota,Mercer,Beulah,1996-01-27
13.769647696476966,14.779674796747956,11.265582655826565,22.634146341463413,94.42005420054198,Wyoming,Sweetwater,Not in a city,2012-04-23
31.71916010498688,33.79291338582677,13.230971128608925,22.792650918635168,95.06299212598428,North Dakota,Steele,Sharon,1999-02-09
24.14321608040201,25.787185929648253,11.055276381909543,22.5929648241206,94.23618090452256,Wyoming,Sweetwater,Not in a city,2014-01-23
31.20159151193632,32.77029177718832,15.159151193633956,23.220159151193634,96.83289124668438,North Dakota,Mercer,Not in a city,1999-10-24
14.370786516853936,15.579550561797742,11.060674157303376,22.88539325842694,95.43146067415724,Wyoming,Fremont,Riverton,2021-08-05
18.68213457076565,20.130394431554546,11.529002320185612,23.00464037122972,95.94431554524354,Wyoming,Fremont,Riverton,2021-10-04
