air/lead_daily_summary.o3_AQI,air/lead_daily_summary.f0_,air/lead_daily_summary.f1_,air/lead_daily_summary.f2_,air/lead_daily_summary.f3_,air/lead_daily_summary.f4_,air/lead_daily_summary.f5_,air/lead_daily_summary.f6_,Day
,0.3198,0.0,1.0,100.0,California,Kern,Oildale,1981-02-28
,0.236,0.0,1.0,100.0,Connecticut,New Haven,Waterbury,1981-07-08
,2.2908461538461538,0.0,1.0,100.0,Texas,Dallas,Dallas,1988-04-06
,0.509,0.4705882352941176,1.0,100.0,Washington,King,Not in a city,1985-06-03
,0.0164,0.0,1.0,100.0,Missouri,Iron,Not in a city,2018-02-12
,0.0148384328358209,0.085820895522388,1.0,100.0,Idaho,Ada,Not in a city,2014-05-17
,0.3739744186046511,0.0162790697674418,1.0,100.0,Idaho,Ada,Boise (corporate name Boise City),1984-03-13
,0.6643333333333333,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2014-06-27
,0.077,0.0,1.0,100.0,Illinois,Cook,Schiller Park,1995-01-26
,0.0328333333333333,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2010-07-23
,0.0167499999999999,0.0,1.0,100.0,Missouri,Iron,Not in a city,2019-11-12
,0.0166173684210526,0.0,1.0,100.0,Missouri,Iron,Not in a city,2021-04-19
,0.1691317647058824,0.0,1.0,100.0,Georgia,Bibb,Macon,1995-03-01
,0.288475,0.0,1.0,100.0,Colorado,Adams,Commerce City,2006-03-09
,0.01075,0.0,1.0,100.0,Ohio,Marion,Marion,2016-02-03
,0.4451117647058824,0.0,1.0,100.0,Colorado,Adams,Commerce City,2006-07-13
,0.0539999999999999,0.0,1.0,100.0,Illinois,Cook,Chicago,1996-01-09
,0.049481640625,0.0,1.0,100.0,Georgia,Bibb,Macon,2010-09-17
,0.5436296296296297,0.0,1.0,100.0,Pennsylvania,Berks,Not in a city,1987-03-07
,0.0714285714285714,0.0,1.0,100.0,Texas,Dallas,Dallas,2000-12-10
,0.215,0.0,1.0,100.0,Pennsylvania,Philadelphia,Philadelphia,1981-07-28
,0.045,0.0,1.0,100.0,Missouri,Iron,Not in a city,2020-08-26
,0.3413631578947368,0.0,1.0,100.0,Georgia,Hall,Gainesville,2006-06-17
,0.0132,0.0,1.0,100.0,Missouri,Iron,Not in a city,2019-09-16
,0.2280674863387978,0.0,1.0,100.0,Illinois,Cook,Chicago,1991-09-03
,0.1116666666666666,0.0,1.0,100.0,Illinois,Cook,Chicago,1991-08-23
,0.057,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2015-05-02
,0.2832070945945946,0.027027027027027,1.0,100.0,Illinois,Cook,Chicago,1997-05-22
,0.0058333333333333,1.8333333333333333,1.0,100.0,California,Fresno,Fresno,2014-11-14
,1.4835,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2010-07-14
,1.2844285714285717,0.0,1.0,100.0,Illinois,Cook,Schiller Park,1995-02-10
,0.5041818181818182,0.0,1.0,100.0,Texas,Dallas,Dallas,1984-05-27
,0.411,0.0,1.0,100.0,California,Kern,McKittrick,1980-03-09
,0.019,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2015-02-04
,0.152,0.0,1.0,100.0,Texas,Dallas,Dallas,1989-01-27
,0.867625,0.0,1.0,100.0,Texas,Dallas,Dallas,2004-09-21
,0.1718903225806451,0.0,1.0,100.0,Alabama,Pike,Troy,2004-04-01
,0.14712,0.0258064516129032,1.0,100.0,Illinois,Cook,Chicago,1997-03-11
,0.0722222222222222,0.0,1.0,100.0,Maine,York,Saco,1990-02-11
,0.0223999999999999,0.0,1.0,100.0,Missouri,Iron,Not in a city,2021-08-07
,0.2847180672268905,0.01890756302521,1.0,100.0,Idaho,Ada,Boise (corporate name Boise City),1986-10-17
,1.5435714285714286,0.0,1.0,100.0,Texas,Dallas,Dallas,1984-06-08
,0.0742307692307692,0.0,1.0,100.0,Indiana,Delaware,Muncie,2009-06-04
,0.8706666666666666,0.0,1.0,100.0,Tennessee,Roane,Rockwood,1994-07-26
,0.068926923076923,0.3571428571428572,1.0,100.0,Illinois,Cook,Chicago,2002-11-22
,0.584642857142857,0.0,1.0,100.0,Missouri,Iron,Not in a city,1993-05-28
,0.2166842105263158,0.0,1.0,100.0,Tennessee,Sullivan,Bristol,2008-09-06
,0.090397213622291,0.0247678018575851,1.0,100.0,Illinois,Cook,Chicago,1996-11-11
,0.36,0.0,1.0,100.0,North Dakota,Grand Forks,Grand Forks,1980-09-02
,0.0504957264957265,0.820512820512821,1.0,100.0,Georgia,Bibb,Macon,1988-05-01
,0.0486,0.0,1.0,100.0,Missouri,Iron,Not in a city,2019-03-20
,0.2021428571428571,0.0,1.0,100.0,Maine,York,Saco,1990-07-29
,0.6307272727272727,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1991-06-07
,0.384,0.0,1.0,100.0,Texas,Dallas,Dallas,1994-09-28
,0.01475,0.0,1.0,100.0,Missouri,Iron,Not in a city,2020-03-03
,0.3543,0.0,1.0,100.0,Missouri,Iron,Not in a city,1992-12-15
,0.0465999999999999,0.0,1.0,100.0,Ohio,Marion,Marion,2015-10-30
,0.0788330097087378,0.0436893203883495,1.0,100.0,Illinois,Cook,Chicago,2002-06-01
,0.2484863636363636,0.0,1.0,100.0,Missouri,Iron,Not in a city,1999-06-14
,0.4873080000000001,0.0,1.0,100.0,North Dakota,Cass,Fargo,1981-11-06
,1.537,0.0,1.0,100.0,Indiana,Allen,Not in a city,1994-09-21
,0.1456,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2011-02-10
,0.7808235294117647,0.0,1.0,100.0,Missouri,Iron,Not in a city,2000-01-10
,0.0496666666666666,0.0,1.0,100.0,Missouri,Iron,Not in a city,2022-01-04
,0.2745,0.0,1.0,100.0,Indiana,Delaware,Muncie,2009-06-02
,0.0025,0.0,1.0,100.0,Texas,Dallas,Dallas,2001-07-19
,0.071,6.571428571428571,1.0,100.0,Texas,Dallas,Dallas,1988-05-08
,0.05,0.0,1.0,100.0,Texas,Dallas,Dallas,1997-05-03
,0.5195000000000001,0.0,1.0,100.0,Missouri,Iron,Not in a city,2008-12-19
,0.1305391935483869,0.032258064516129,1.0,100.0,Idaho,Ada,Boise (corporate name Boise City),1986-09-17
,0.415,0.0,1.0,100.0,Missouri,Iron,Not in a city,1992-12-25
,0.0123333333333333,0.0,1.0,100.0,Ohio,Marion,Marion,2015-03-22
,1.0071428571428571,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2009-11-14
,0.242024193548387,0.0,1.0,100.0,Illinois,Cook,Chicago,1999-01-12
,0.7696000000000001,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1999-01-16
,0.0222361313868613,0.0,1.0,100.0,Illinois,Cook,Chicago,2020-04-09
,0.9102,0.0,1.0,100.0,Indiana,Delaware,Muncie,2004-03-26
,0.9761769230769232,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1994-03-05
,0.7841666666666667,0.0,1.0,100.0,Colorado,Adams,Commerce City,1992-01-11
,0.0486,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2013-04-24
,0.1465291428571428,0.0,1.0,100.0,Illinois,Cook,Chicago,1990-06-04
,0.02,0.0,1.0,100.0,Texas,Dallas,Dallas,2001-03-07
,0.1868,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2013-10-05
,0.2054999999999999,0.0,1.0,100.0,California,Kern,China Lake (Naval Weapons Center),1986-12-18
,2.4626923076923077,0.0,1.0,100.0,Indiana,Delaware,Muncie,2009-04-23
,0.0444117647058823,0.0,1.0,100.0,Missouri,Iron,Not in a city,2021-08-11
,0.8168695652173913,0.0,1.0,100.0,Missouri,Iron,Not in a city,2003-10-15
,0.3308999999999999,0.0,1.0,100.0,California,Kern,Taft,1985-08-24
,0.0528571428571428,0.0,1.0,100.0,Iowa,Scott,Davenport,1988-06-18
,0.2046666666666666,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2013-07-08
,0.0625588832487309,0.0456852791878172,1.0,100.0,Georgia,Bibb,Macon,2004-04-21
,0.4791666666666667,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1989-05-12
,0.8666666666666667,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1998-11-27
,0.826375,2.875,1.0,100.0,Texas,Dallas,Dallas,1994-05-13
,0.0158333333333333,0.0,1.0,100.0,Missouri,Iron,Not in a city,2021-09-02
,0.199,0.0,1.0,100.0,Colorado,Denver,Denver,1983-12-18
,0.0185274137931034,0.0,1.0,100.0,Illinois,Cook,Chicago,2019-03-16
,0.0605714285714285,0.0,1.0,100.0,Texas,Dallas,Dallas,2005-11-13
,0.3571259036144582,0.0180722891566265,1.0,100.0,North Dakota,Cass,Fargo,1982-11-13
,0.6183333333333334,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2010-04-15
,0.4046999999999999,0.0,1.0,100.0,Michigan,Wayne,Allen Park,2002-08-16
,0.1996592592592591,0.0555555555555555,1.0,100.0,Illinois,Cook,Chicago,2003-10-30
,0.35,0.0,1.0,100.0,Pennsylvania,Philadelphia,Philadelphia,1983-12-04
,1.0616800000000002,0.0,1.0,100.0,Alabama,Pike,Troy,1980-04-24
,0.20555,0.0,1.0,100.0,Missouri,Iron,Not in a city,2003-06-29
,0.0385,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2015-08-09
,0.202414480874317,0.0,1.0,100.0,Illinois,Cook,Chicago,1991-08-28
,0.1967142857142857,0.0,1.0,100.0,California,Napa,Napa,1980-08-18
,0.4629499999999999,0.0,1.0,100.0,Missouri,Iron,Not in a city,2002-08-09
,0.227367374005305,0.0,1.0,100.0,Illinois,Cook,Chicago,1991-12-14
,0.4273333333333333,0.0,1.0,100.0,Indiana,Delaware,Muncie,2009-05-27
,0.7291578947368421,0.0,1.0,100.0,California,Kern,Bakersfield,1987-08-04
,0.064876923076923,0.0,1.0,100.0,Tennessee,Roane,Not in a city,2010-10-14
,0.2895123493975903,0.0240963855421686,1.0,100.0,Illinois,Cook,Chicago,1996-02-15
,1.7399999999999998,0.0,1.0,100.0,California,Kern,Bakersfield,1984-03-22
,0.0593999999999999,0.0,1.0,100.0,Missouri,Iron,Not in a city,2017-08-25
,0.0304189814814815,0.0,1.0,100.0,Minnesota,Cass,Not in a city,2011-02-02
,0.12,0.0,1.0,100.0,North Dakota,Ward,Not in a city,1980-08-02
,0.265138681948424,0.0,1.0,100.0,Illinois,Cook,Chicago,1990-10-20
,0.0156102673796791,0.0,1.0,100.0,Illinois,Cook,Chicago,2019-10-12
,0.0088333333333333,0.0,1.0,100.0,Illinois,Cook,Chicago,2019-05-11
,0.0193333333333333,0.0,1.0,100.0,Texas,Dallas,Dallas,2001-03-27
,0.47,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1999-02-07
,1.3753636363636363,0.0,1.0,100.0,Texas,Dallas,Dallas,2005-04-11
,0.825,0.0,1.0,100.0,Illinois,Cook,Chicago,1986-11-18
,0.1058874999999999,0.0,1.0,100.0,Illinois,Cook,Schiller Park,2002-12-20
,0.0416666666666666,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2015-10-10
,0.3596,0.0,1.0,100.0,Missouri,Iron,Not in a city,2009-05-16
,0.4603703703703703,0.0,1.0,100.0,Texas,Collin,Frisco,1986-01-17
,0.0435,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2017-02-07
,0.0296428571428571,0.0,1.0,100.0,Missouri,Iron,Not in a city,2020-05-30
,0.3933333333333333,0.0,1.0,100.0,Texas,Dallas,Dallas,1997-05-27
,0.151058659217877,0.0502793296089385,1.0,100.0,Illinois,Cook,Chicago,2006-10-26
,0.0271440789473684,0.0,1.0,100.0,Illinois,Cook,Chicago,2021-06-21
,0.0208,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2016-12-22
,0.5561666666666667,0.0,1.0,100.0,Missouri,Iron,Not in a city,1994-04-29
,1.3157857142857143,1.6428571428571428,1.0,100.0,Illinois,Cook,Chicago,1993-04-30
,0.04,0.0,1.0,100.0,Texas,Dallas,Dallas,2000-02-13
,0.1593471544715446,0.018970189701897,1.0,100.0,Idaho,Ada,Boise (corporate name Boise City),1988-08-07
,0.5200000000000001,1.6428571428571428,1.0,100.0,Colorado,Adams,Commerce City,1993-08-16
,0.035,0.0,1.0,100.0,Indiana,Delaware,Muncie,2002-01-16
,0.4256924791086351,0.022284122562674,1.0,100.0,Nebraska,Cass,Not in a city,1994-11-16
,0.9400526315789476,0.0,1.0,100.0,Texas,Dallas,Dallas,2004-10-21
,0.1836536912751678,0.0604026845637584,1.0,100.0,Georgia,Bibb,Macon,2008-03-31
,0.2867499999999999,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2017-02-23
,2.0514,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2011-01-05
,0.6693625000000001,0.0,1.0,100.0,Michigan,Wayne,Dearborn,2007-09-07
,0.4368333333333333,0.0,1.0,100.0,California,Kern,Bakersfield,1984-02-28
,0.0274999999999999,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2013-09-20
,1.6212222222222223,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2008-05-25
,0.0271893175074183,0.0682492581602374,1.0,100.0,Idaho,Ada,Not in a city,2013-08-08
,0.4605909090909092,0.0,1.0,100.0,Missouri,Iron,Not in a city,1993-12-24
,0.2737272727272727,0.0,1.0,100.0,Illinois,Cook,Bedford Park,1994-07-02
,0.38072,0.0,1.0,100.0,Missouri,Iron,Not in a city,2017-05-08
,0.0458,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2013-02-05
,0.0642249999999999,0.0,1.0,100.0,Texas,Dallas,Dallas,2002-09-10
,0.1604999999999999,0.0,1.0,100.0,Texas,Dallas,Dallas,2006-05-16
,0.6416666666666667,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1997-04-02
,0.5926190476190476,0.3809523809523809,1.0,100.0,Indiana,Lake,Hammond,1985-09-12
,0.0128,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2016-02-08
,0.1284,1.6,1.0,100.0,Texas,Dallas,Dallas,1985-09-15
,0.0345471363636363,0.0,1.0,100.0,Georgia,Bibb,Macon,2018-01-26
,0.2479,0.0,1.0,100.0,Missouri,Iron,Not in a city,2000-07-20
,0.7314,0.0,1.0,100.0,Indiana,Delaware,Muncie,2008-02-20
,0.7795,0.0,1.0,100.0,Missouri,Iron,Not in a city,1996-10-27
,3.1857875,0.0,1.0,100.0,Georgia,Hall,Gainesville,2005-02-19
,2.1527333333333334,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1995-09-28
,0.899625,0.0,1.0,100.0,Texas,Dallas,Dallas,2006-08-23
,0.725,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1996-05-19
,0.0135619047619047,0.0,1.0,100.0,Oklahoma,Creek,Sapulpa,2017-01-28
,0.1799571428571428,0.0,1.0,100.0,Tennessee,Roane,Not in a city,2010-05-29
,0.3106647727272729,0.0,1.0,100.0,North Dakota,Cass,Fargo,1981-04-28
,0.3780996969696971,0.0242424242424242,1.0,100.0,Illinois,Cook,Chicago,1995-08-25
,0.2523999999999999,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2013-08-25
,0.2245714285714286,0.0,1.0,100.0,Indiana,Lake,Hammond,1991-06-26
,0.12183125,0.0,1.0,100.0,Georgia,Bibb,Macon,2003-04-03
,0.1517058823529411,0.0,1.0,100.0,Louisiana,Orleans,New Orleans,2006-03-31
,0.2711599999999999,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2017-01-11
,0.162125,0.0,1.0,100.0,Missouri,Iron,Not in a city,2018-02-08
,0.1086285714285714,0.0,1.0,100.0,Missouri,Iron,Not in a city,2000-12-29
,0.098,0.0,1.0,100.0,Texas,Dallas,Dallas,1988-03-29
,0.0671466666666666,0.0,1.0,100.0,Ohio,Marion,Marion,2012-12-20
,0.237,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2016-12-19
,0.1119781333333334,0.0213333333333333,1.0,100.0,Idaho,Ada,Boise (corporate name Boise City),1988-07-02
,0.182,1.7777777777777777,1.0,100.0,Texas,Dallas,Dallas,1985-09-03
,0.4071333333333333,0.0,1.0,100.0,Indiana,Lake,Hammond,1991-09-12
,0.3066,0.0,1.0,100.0,Kentucky,Russell,Not in a city,2013-05-30
,0.2406315789473684,0.0,1.0,100.0,Missouri,Iron,Not in a city,1999-12-11
,0.4634545454545455,0.0,1.0,100.0,Texas,Dallas,Dallas,1994-03-28
,0.3343125,0.0,1.0,100.0,Missouri,Iron,Not in a city,1999-11-05
,0.22,0.0,1.0,100.0,Texas,Dallas,Dallas,1998-01-12
,0.0247312560386473,0.0,1.0,100.0,Georgia,Bibb,Macon,2018-04-20
,0.1333931893687709,0.1727574750830563,1.0,100.0,Idaho,Ada,Boise (corporate name Boise City),1986-07-01
,0.1070323170731706,0.0701219512195121,1.0,100.0,Idaho,Ada,Not in a city,2013-02-21
,3.656,0.0,1.0,100.0,Missouri,Iron,Not in a city,1992-12-04
,0.0164711702127659,0.0,1.0,100.0,Illinois,Cook,Chicago,2019-01-09
,0.0157910852713178,0.0891472868217054,1.0,100.0,Idaho,Ada,Not in a city,2015-07-23
,0.301,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2007-05-11
,0.06175,0.0,1.0,100.0,Missouri,Iron,Not in a city,2022-01-27
,1.83,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2007-04-17
,1.65595,0.0,1.0,100.0,Texas,Dallas,Dallas,1983-12-05
,0.3226666666666667,0.0,1.0,100.0,South Carolina,Charleston,North Charleston,1981-05-14
,0.5049538461538461,0.0,1.0,100.0,Illinois,Cook,Blue Island,1981-11-01
,0.1809,0.0,1.0,100.0,Missouri,Iron,Not in a city,2000-05-21
,0.0265,0.0,1.0,100.0,Texas,Dallas,Dallas,2003-10-26
,0.1292888888888889,0.0,1.0,100.0,Iowa,Scott,Davenport,1988-05-17
,0.3225,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1998-11-23
,0.2709,0.0,1.0,100.0,Massachusetts,Suffolk,Boston,2008-09-28
,0.0083727272727272,0.0,1.0,100.0,Texas,Dallas,Dallas,2002-11-02
,0.1611867412140574,0.0127795527156549,1.0,100.0,Idaho,Ada,Boise (corporate name Boise City),1986-11-16
,0.0633333333333333,0.0,1.0,100.0,Texas,Dallas,Dallas,1998-05-30
,0.318,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2012-01-21
,0.6501816470588234,0.0,1.0,100.0,Idaho,Ada,Boise (corporate name Boise City),1980-10-30
,0.0464,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2013-02-01
,0.9187499999999998,0.0,1.0,100.0,Maine,York,Saco,1990-12-29
,1.2038124999999995,0.0,1.0,100.0,Missouri,Iron,Not in a city,1996-04-06
,0.9874210526315792,0.0,1.0,100.0,Texas,Dallas,Dallas,1984-09-24
,0.210504054054054,0.0,1.0,100.0,Illinois,Cook,Schiller Park,1991-06-11
,0.3355454545454545,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1994-09-03
,0.0881111111111111,0.0,1.0,100.0,Missouri,Iron,Not in a city,2017-07-26
,0.0119014193548387,0.0,1.0,100.0,Illinois,Cook,Chicago,2021-12-24
,0.8089999999999999,0.0,1.0,100.0,Illinois,Cook,Northbrook,2003-10-02
,0.4017142857142857,0.0,1.0,100.0,Texas,Dallas,Dallas,2006-08-10
,0.188,0.0,1.0,100.0,California,Kern,Oildale,1982-11-14
,0.0881914379084967,0.0588235294117647,1.0,100.0,Illinois,Cook,Chicago,2007-11-26
,1.1505263157894738,0.0,1.0,100.0,Maine,York,Saco,1990-12-03
,0.2790833333333333,0.0,1.0,100.0,California,Kern,Bakersfield,1988-01-29
,0.0742857142857142,0.0,1.0,100.0,Texas,Dallas,Dallas,1988-11-06
,0.6208,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2012-08-21
,0.081875,0.0,1.0,100.0,Illinois,Cook,Schiller Park,2000-03-11
,0.2344,0.0,1.0,100.0,Texas,Dallas,Dallas,1997-03-22
,0.9854545454545456,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1995-02-06
,1.3014,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2008-01-12
,0.3576214076246333,0.0234604105571847,1.0,100.0,Illinois,Cook,Chicago,1993-12-15
,0.05,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2008-06-18
,0.0322,0.0,1.0,100.0,Missouri,Iron,Not in a city,2018-09-09
,0.0950155172413793,0.0,1.0,100.0,Illinois,Cook,Chicago,2009-04-01
,6.769,0.0,1.0,100.0,Texas,Dallas,Dallas,2006-09-21
,0.01225,0.0,1.0,100.0,Missouri,Iron,Not in a city,2020-07-04
,0.0660070351758793,0.0452261306532663,1.0,100.0,Georgia,Bibb,Macon,2009-07-12
,0.087,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2016-11-01
,0.4826923076923076,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1987-06-18
,0.0442,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2012-02-05
,0.0827677824267782,0.0334728033472803,1.0,100.0,Illinois,Cook,Chicago,1998-03-06
,1.3757142857142852,0.0,1.0,100.0,Missouri,Iron,Not in a city,1992-07-15
,0.37,0.0,1.0,100.0,Pennsylvania,Philadelphia,Philadelphia,1982-12-11
,2.4816666666666665,0.0,1.0,100.0,Texas,Dallas,Dallas,1995-11-19
,0.3635714285714285,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2011-11-30
,0.114,0.0,1.0,100.0,Texas,Dallas,Dallas,1988-09-04
,0.1820519736842105,0.0,1.0,100.0,New Hampshire,Coos,Berlin,1986-11-01
,0.4537499999999999,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2012-09-13
,0.0211333333333333,0.0,1.0,100.0,Arizona,Gila,Hayden,2020-04-10
,0.1801080405405404,0.0608108108108108,1.0,100.0,Illinois,Cook,Chicago,2007-10-21
,0.2314285714285714,0.0,1.0,100.0,Idaho,Shoshone,Kellogg (Kellogg-Wardner),1981-07-07
,0.0678333333333333,0.0,1.0,100.0,Illinois,Kane,Geneva,2016-12-21
,0.5566666666666668,0.0,1.0,100.0,Oklahoma,Oklahoma,Oklahoma City,1980-06-06
,0.0088,0.0,1.0,100.0,South Carolina,Florence,Not in a city,2016-06-16
,1.938925,0.0,1.0,100.0,Texas,Dallas,Dallas,2002-07-06
,0.3214055555555555,0.0,1.0,100.0,Illinois,Cook,Chicago,1990-11-08
,0.15875,5.75,1.0,100.0,Texas,Dallas,Dallas,1987-08-24
,4.116666666666667,0.0,1.0,100.0,Texas,Dallas,Dallas,2006-11-12
,0.1628571428571428,0.0,1.0,100.0,Texas,Dallas,Dallas,1988-05-22
,0.4192857142857142,0.0,1.0,100.0,Maine,York,Saco,1990-11-18
,0.04,0.0,1.0,100.0,Texas,Dallas,Dallas,2001-11-08
,0.2530769230769231,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1999-06-27
,0.07025,0.0,1.0,100.0,Missouri,Iron,Not in a city,2021-09-14
,0.1849584239130434,0.0,1.0,100.0,Illinois,Cook,Chicago,1989-11-06
,3.406225,0.0,1.0,100.0,Texas,Dallas,Dallas,2002-12-29
,0.01925,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2010-08-25
,0.2657333333333333,0.0,1.0,100.0,Missouri,Iron,Not in a city,2001-06-15
,0.0046666666666666,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2016-11-10
,0.1091874999999999,0.0,1.0,100.0,Texas,Dallas,Dallas,2006-07-05
,0.6316666666666666,0.0,1.0,100.0,California,Kern,Bakersfield,1996-11-21
,0.1091689373297001,0.0,1.0,100.0,Illinois,Cook,Chicago,1991-01-12
,0.2256217391304348,0.0,1.0,100.0,Tennessee,Roane,Not in a city,2009-12-30
,1.8983333333333328,0.0,1.0,100.0,Texas,Dallas,Dallas,1995-11-25
,0.6971904761904761,0.0,1.0,100.0,California,Kern,Oildale,1981-02-24
,0.0355,0.0,1.0,100.0,Tennessee,Sullivan,Bristol,2011-11-10
,0.0104214285714285,0.0,1.0,100.0,Missouri,Iron,Not in a city,2018-10-14
,0.2200112676056337,0.0727699530516431,1.0,100.0,Idaho,Ada,Boise (corporate name Boise City),1988-04-09
,0.1486666666666666,0.0,1.0,100.0,Illinois,Cook,Chicago,1994-01-13
,0.11,0.0,1.0,100.0,Pennsylvania,Philadelphia,Philadelphia,1984-02-26
,0.4309060913705584,0.0203045685279187,1.0,100.0,North Dakota,Cass,Fargo,1982-11-19
,0.34475,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2012-10-13
,2.4727500000000004,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2004-08-15
,0.2925,0.0,1.0,100.0,Oklahoma,Oklahoma,Oklahoma City,1982-05-12
,0.6749999999999999,0.0,1.0,100.0,Indiana,Delaware,Muncie,2007-09-26
,0.7454545454545455,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1998-12-27
,0.0486153439153439,0.0476190476190476,1.0,100.0,Georgia,Bibb,Macon,2003-02-26
,0.0417499999999999,0.0,1.0,100.0,Texas,Dallas,Dallas,2003-01-26
,0.482611111111111,0.0,1.0,100.0,Maine,York,Saco,1991-01-21
,0.9883076923076924,0.0,1.0,100.0,Missouri,Iron,Not in a city,1995-06-24
,0.1722222222222222,0.0,1.0,100.0,Maine,York,Saco,1990-02-21
,1.4148,0.0,1.0,100.0,Missouri,Jefferson,Herculaneum,2011-06-30
,0.3245,0.0,1.0,100.0,California,Butte,Not in a city,1994-08-07
,0.2121681818181817,0.0,1.0,100.0,Michigan,Wayne,Dearborn,2007-10-12
,0.0063333333333333,0.0,1.0,100.0,Missouri,Iron,Not in a city,2022-01-15
,0.0251095890410958,0.0,1.0,100.0,Illinois,Cook,Chicago,2021-10-19
,0.1946290322580645,0.0241935483870967,1.0,100.0,Idaho,Ada,Boise (corporate name Boise City),1988-10-18
,0.5087761904761904,0.0,1.0,100.0,Georgia,Hall,Gainesville,2004-03-25
,0.0609374999999999,0.0,1.0,100.0,Texas,Dallas,Dallas,2007-02-02
,1.7843888888888884,0.0,1.0,100.0,Missouri,Iron,Not in a city,1993-01-28
,0.1925,0.0,1.0,100.0,Oklahoma,Oklahoma,Oklahoma City,1982-04-06
,2.0754117647058825,0.0,1.0,100.0,Texas,Dallas,Dallas,1984-07-26
,0.07395,0.0,1.0,100.0,Oklahoma,Ottawa,Picher,2007-11-05
,0.01825,0.0,1.0,100.0,Missouri,Iron,Not in a city,2017-04-29
,0.5083333333333334,0.0,1.0,100.0,Pennsylvania,Berks,Laureldale,1987-04-11
,0.2014285714285714,0.0,1.0,100.0,Montana,Missoula,Missoula,1980-04-17
,0.1664344632768362,0.0,1.0,100.0,Illinois,Cook,Chicago,2009-02-24
,0.4426,0.0,1.0,100.0,California,Kern,Oildale,1981-01-02
,0.07822,0.0,1.0,100.0,Texas,Dallas,Dallas,2002-11-09
,0.2319999999999999,0.0,1.0,100.0,California,Kern,Oildale,1981-02-20
,0.15675,0.0,1.0,100.0,Texas,Dallas,Dallas,1986-09-12
,0.1333333333333333,0.6666666666666667,1.0,100.0,Michigan,Shiawassee,Owosso,1982-01-04
,0.2765,0.0,1.0,100.0,Colorado,Adams,Commerce City,1993-03-19
,0.3804285714285714,0.0,1.0,100.0,Colorado,Arapahoe,Not in a city,2010-04-03
,0.8700000000000001,0.0,1.0,100.0,Missouri,Iron,Not in a city,1997-12-15
,0.2696804034582133,0.0,1.0,100.0,Illinois,Cook,Chicago,1992-03-25
